dataset_slug,dataset_name,metric_key,metric_name,unit,item_key,item_name,value
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q7161387,Pelican Butte,8037
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q186853,ガッシャーブルムII峰,8034
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q105124,シシャパンマ,8027
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q49044071,Lewis Peak,8025
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q49031381,Gibert Mountain,8023
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q7461593,Shaheeya Peak,8022
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q4921463,Black Pine Cone,8020
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q29633993,ドナー峰,8019
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q39074796,Lookout Mountain,8018
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q5494100,Frazier Mountain,8017
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q49035801,Heavy Runner Mountain,8016
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q14684992,Mount McConnel,8012
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q48780363,Warner Peak,8012
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q5299682,Double Crater,8007
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q4866805,Bashful Peak,8005
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q14713812,McMillan Spire,8004
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q7703183,Terrace Mountain,8002
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q49036843,Holliway Mountain,8000
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q1478283,マアト山,8000
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q3498546,American Border Peak,7998
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q1938063,Double Mountain,7993
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q14704530,Ch-paa-qn Peak,7989
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q6924259,Mount Union,7988
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q21010068,Garfield Peak,7976
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q49089101,Whistler Mountain,7976
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q7304636,レッドマウンテン (アリゾナ州),7968
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q28604453,Diamond Peak,7968
world-mountains-earth,世界の山（地球・Wikidata）,height_m,標高,m,Q29641975,Graybeard Peak,7965
